ID Cliente	Zona	Pa√≠	Tipo de producto	Canal de venta	Prioridad	Fecha pedido	ID Pedido	Fecha env√≠	Unidades	Precio Unitario	Coste unitario	Importe venta total	Importe Coste total
C1198	Centroam√©rica y Carib	Cuba	Material de oficina	Online	Baja	44213	998791825	44245	7544	205,7	524,96	3991917,3	3218004,8
C1199	Norteam√©ric	Mexico	Cereales	Offline	Baja	44749	998791825	44779	4796	109,28	117,11	926267,1	527346,33
C12	¡frica	Angola	Snacks	Online	Cr√≠tic	43964	112408006	43987	6609	152,58	97,44	1008401,22	643980,96
C120	¡frica	Mauritania	Frutas	Offline	Baja	44612	193923556	44654	8333	9,33	6,92	77746,89	57664,36
C1200	¡frica	Cote d'Ivoire	Snacks	Offline	Cr√≠tic	44266	998791825	44275	7625	255,28	97,44	477727,98	305084,64
C1201	¡frica	Nigeria	Verduras	Offline	Cr√≠tic	44516	998791825	44541	1973	9,33	90,93	599909,64	354081,42
C1202	Australia y Ocean√≠	Vanuatu	Bebida	Offline	Baja	44266	998791825	44311	5814	154,06	31,79	33357,35	22348,37
C1203	¡frica	Kuwait	Alimento infantil	Online	Cr√≠tic	43995	998791825	44022	4153	81,73	159,42	1148504,72	717230,58
C1204	¡frica	Namibia	Ropa	Offline	Media	44331	998791825	44372	4026	421,89	35,84	902324,96	295930,88
C1205	¡frica	Egypt	C√°rnico	Offline	Alta	44480	998791825	44524	9501	154,06	364,69	836185,98	722815,58
C1206	¡frica	Swaziland	Frutas	Offline	Alta	44841	998791825	44849	6675	651,21	6,92	71934,3	53353,2
C1207	Centroam√©rica y Carib	Antigua and Barbuda 	Frutas	Offline	Cr√≠tic	44392	998791825	44438	8679	47,45	6,92	42050,31	31188,44
C1208	Asia	Sri Lanka	Cosm√©tico	Offline	Cr√≠tic	44348	998791825	44374	674	255,28	263,33	1518832,8	914808,42
C1209	Europa	Liechtenstein	Cereales	Offline	Alta	44502	998791825	44515	4853	421,89	117,11	563412,3	320764,29
C121	Europa	Portugal	Snacks	Offline	Media	44090	194006383	44140	1261	152,58	97,44	192403,38	122871,84
C1210	¡frica	Angola	Ropa	Offline	Alta	44797	998791825	44828	5439	81,73	35,84	269156,64	88273,92
C1211	Asia	Brunei	Alimento infantil	Offline	Baja	44797	998791825	44839	3686	255,28	159,42	2511955,2	1568692,8
C1212	Australia y Ocean√≠	Samoa 	Frutas	Offline	Baja	44218	998791825	44241	2882	668,27	6,92	38187,69	28323,56
C1213	Australia y Ocean√≠	Marshall Islands	Verduras	Online	Cr√≠tic	44483	998791825	44523	3343	205,7	90,93	227392,56	134212,68
C1214	¡frica	Democratic Republic of the Congo	Cuidado personal	Online	Cr√≠tic	44035	998791825	44053	7418	205,7	56,67	22557,48	15640,92
C1215	Australia y Ocean√≠	Tonga	C√°rnico	Offline	Alta	44069	998791825	44094	4487	205,7	364,69	2451180,9	2118848,9
C1216	¡frica	Mozambique	Verduras	Online	Media	43843	998791825	43884	5960	668,27	90,93	836083,62	493477,11
C1217	¡frica	Kuwait	Material de oficina	Online	Media	44326	998791825	44357	282	437,2	524,96	2283793,47	1841034,72
C1218	Europa	Romania	Bebida	Online	Media	44545	998791825	44574	7924	205,7	31,79	306527	205363,4
C1219	¡frica	South Sudan	Alimento infantil	Offline	Media	44198	998791825	44200	6393	154,06	159,42	1973314,4	1232316,6
C122	¡frica	Liberia	Bebida	Online	Baja	43973	196863257	43975	6095	47,45	31,79	289207,75	193760,05
C1220	Asia	Malaysia	C√°rnico	Online	Media	44171	998791825	44206	5223	651,21	364,69	1176651,21	1017120,41
C1221	Centroam√©rica y Carib	Costa Rica	Cuidado personal	Online	Baja	43933	998791825	43980	983	437,2	56,67	338689,12	234840,48
C1222	Europa	Croatia	Alimento infantil	Offline	Baja	44143	998791825	44164	2271	109,28	159,42	1615667,12	1008969,18
C1223	Asia	Nepal	Dom√©stic	Offline	Baja	44041	998791825	44073	4718	255,28	502,54	609462,24	458316,48
C1224	Asia	Tajikistan	Cereales	Online	Baja	44058	998791825	44072	5983	47,45	117,11	306904,4	174728,12
C1225	Europa	Serbia	Cereales	Offline	Cr√≠tic	44249	998791825	44291	760	205,7	117,11	1789384,3	1018739,89
C1226	¡frica	Angola	Cereales	Online	Media	44817	998791825	44819	5771	651,21	117,11	1068200,1	608152,23
C1227	Asia	Japan	Dom√©stic	Offline	Baja	44545	998791825	44566	4773	154,06	502,54	446404,36	335696,72
C1228	Europa	Iceland	Cosm√©tico	Offline	Alta	44451	998791825	44488	3551	421,89	263,33	2993508,4	1803020,51
C1229	Europa	Cyprus	Cereales	Offline	Alta	44133	998791825	44160	4923	154,06	117,11	511164,5	291018,35
C123	¡frica	South Sudan	Frutas	Online	Alta	44481	200081908	44526	1276	9,33	6,92	11905,08	8829,92
C1230	Australia y Ocean√≠	East Timor	Verduras	Online	Alta	44382	998791825	44413	3737	9,33	90,93	1289020,02	760811,31
C1231	Asia	Tajikistan	Material de oficina	Online	Baja	44568	998791825	44596	1872	421,89	524,96	1505597,52	1213707,52
C1232	¡frica	Somalia	Cosm√©tico	Offline	Cr√≠tic	44208	998791825	44218	3241	154,06	263,33	1822249,6	1097559,44
C1233	Europa	Spain	Ropa	Offline	Alta	44532	998791825	44540	8786	47,45	35,84	89063,2	29209,6
C1234	Europa	Sweden	Alimento infantil	Online	Media	44829	998791825	44843	1480	651,21	159,42	296890,64	185405,46
C1235	¡frica	Ethiopia	Bebida	Online	Media	44013	998791825	44024	1328	668,27	31,79	54852,2	36749,24
C1236	Asia	Turkmenistan	Cereales	Offline	Alta	44275	998791825	44318	366	109,28	117,11	1803371,9	1026703,37
C1237	Europa	Malta	Material de oficina	Offline	Alta	44303	998791825	44347	7661	9,33	524,96	5860890	4724640
C1238	¡frica	Malawi	Verduras	Offline	Baja	43971	998791825	43981	4313	9,33	90,93	1370055,58	808640,49
C1239	Europa	Czech Republic	C√°rnico	Offline	Media	44868	998791825	44895	8451	437,2	364,69	1059787,68	916101,28
C124	¡frica	Cameroon	Frutas	Online	Baja	43889	202073180	43923	7277	9,33	6,92	67894,41	50356,84
C1240	Europa	Netherlands	Verduras	Online	Baja	44555	998791825	44597	236	152,58	90,93	917427,3	541488,15
C1241	Europa	Sweden	Frutas	Offline	Cr√≠tic	44392	998791825	44434	6861	421,89	6,92	21962,82	16289,68
C1242	¡frica	Saudi Arabia	C√°rnico	Offline	Cr√≠tic	44842	998791825	44869	7549	47,45	364,69	2897962,41	2505055,61
C1243	¡frica	Turkey	Verduras	Offline	Alta	43905	998791825	43939	8556	437,2	90,93	260669,52	153853,56
C1244	Centroam√©rica y Carib	Dominican Republic	Bebida	Offline	Media	43905	998791825	43920	8166	152,58	31,79	49680,15	33284,13
C1245	Asia	Uzbekistan	Material de oficina	Online	Cr√≠tic	44701	998791825	44711	1698	152,58	524,96	4030338,69	3248977,44
C1246	¡frica	Kuwait	Dom√©stic	Offline	Cr√≠tic	44212	998791825	44233	6501	81,73	502,54	269981,08	203026,16
C1247	Australia y Ocean√≠	Federated States of Micronesia	Ropa	Offline	Cr√≠tic	44158	998791825	44198	6954	47,45	35,84	438212,8	143718,4
C1248	Australia y Ocean√≠	Samoa 	Frutas	Online	Baja	44316	998791825	44336	9468	255,28	6,92	87272,82	64729,68
C1249	¡frica	Eritrea	Frutas	Online	Cr√≠tic	44089	998791825	44094	7485	421,89	6,92	54281,94	40260,56
C125	Centroam√©rica y Carib	Cuba	C√°rnico	Online	Baja	44278	202620351	44293	1605	421,89	364,69	677133,45	585327,45
C1250	Asia	Singapore	Cosm√©tico	Online	Cr√≠tic	44073	998791825	44074	6480	421,89	263,33	2103369,2	1266880,63
C1251	¡frica	Mauritania	Snacks	Offline	Cr√≠tic	44484	998791825	44486	8958	81,73	97,44	728874,66	465470,88
C1252	Asia	Bhutan	C√°rnico	Online	Media	44645	998791825	44661	9453	421,89	364,69	2611077,21	2257066,41
C1253	¡frica	Republic of the Congo	Bebida	Offline	Alta	44546	998791825	44583	9535	109,28	31,79	310892,4	208288,08
C1254	Europa	Germany	Cosm√©tico	Online	Cr√≠tic	44325	998791825	44351	2800	47,45	263,33	2361754,4	1422508,66
C1255	¡frica	Tunisia 	Snacks	Offline	Cr√≠tic	44786	998791825	44816	9880	651,21	97,44	1420062,06	906874,08
C1256	Asia	Myanmar	Snacks	Offline	Media	44795	998791825	44803	3435	668,27	97,44	1047309,12	668828,16
C1257	Europa	Romania	Cuidado personal	Online	Alta	43886	998791825	43898	3158	109,28	56,67	302809,65	209962,35
C1258	Europa	Greece	Bebida	Offline	Baja	44870	998791825	44872	773	205,7	31,79	355400,5	238107,1
C1259	¡frica	Benin	Alimento infantil	Online	Alta	43922	998791825	43951	5033	668,27	159,42	743120,08	464071,62
C126	¡frica	Malawi	Frutas	Online	Baja	44739	203154218	44788	3795	9,33	6,92	35407,35	26261,4
C1260	Centroam√©rica y Carib	Jamaica	C√°rnico	Offline	Alta	44668	998791825	44675	6727	81,73	364,69	2823287,88	2440505,48
C1261	Europa	Liechtenstein	C√°rnico	Offline	Baja	44099	998791825	44138	3669	109,28	364,69	1092273,21	944182,41
C1262	Norteam√©ric	Greenland	Cuidado personal	Online	Baja	44568	998791825	44606	5711	437,2	56,67	521927,78	361894,62
C1263	Europa	Romania	C√°rnico	Online	Media	43882	998791825	43891	9730	651,21	364,69	380966,67	329315,07
C1264	Asia	China	Ropa	Offline	Media	44167	998791825	44186	4639	421,89	35,84	107750,08	35338,24
C1265	Australia y Ocean√≠	East Timor	Bebida	Offline	Alta	44042	998791825	44066	6380	47,45	31,79	404084,2	270723,64
C1266	Europa	Albania	Material de oficina	Online	Baja	44364	998791825	44405	2926	154,06	524,96	4822210,05	3887328,8
C1267	Asia	Laos	Dom√©stic	Online	Cr√≠tic	44568	998791825	44595	9283	205,7	502,54	5743112,38	4318828,76
C1268	¡frica	Central African Republic	Ropa	Offline	Alta	44236	998791825	44238	2486	109,28	35,84	552628,96	181242,88
C1269	Europa	Netherlands	Cereales	Online	Cr√≠tic	44663	998791825	44689	6603	81,73	117,11	1398554,3	796230,89
C127	Australia y Ocean√≠	Tuvalu	Bebida	Offline	Baja	43991	204677283	44022	415	47,45	31,79	19691,75	13192,85
C1270	Australia y Ocean√≠	Solomon Islands	Dom√©stic	Offline	Baja	44161	998791825	44180	7733	152,58	502,54	3914057,39	2943376,78
C1271	¡frica	Seychelles 	Cuidado personal	Offline	Baja	44838	998791825	44879	9004	109,28	56,67	106003,81	73500,99
C1272	Asia	Kazakhstan	Ropa	Online	Baja	44779	998791825	44794	5580	651,21	35,84	461052,32	151208,96
C1273	Europa	Hungary	Cosm√©tico	Offline	Baja	44820	998791825	44822	9651	152,58	263,33	1202737,2	724420,83
C1274	Asia	Laos	Material de oficina	Offline	Cr√≠tic	43859	998791825	43889	5441	255,28	524,96	4594937,76	3704117,76
C1275	¡frica	Yemen	C√°rnico	Offline	Media	44595	998791825	44602	4206	668,27	364,69	1824674,25	1577284,25
C1276	Europa	Russia	Bebida	Offline	Baja	44653	998791825	44667	9232	109,28	31,79	179503,35	120261,57
C1277	Asia	Philippines	Verduras	Online	Cr√≠tic	44414	998791825	44426	836	47,45	90,93	259437,04	153126,12
C1278	Australia y Ocean√≠	Marshall Islands	Cereales	Online	Media	44406	998791825	44437	1366	47,45	117,11	1298789,8	739432,54
C1279	¡frica	Burkina Faso	Ropa	Offline	Baja	44785	998791825	44822	202	205,7	35,84	326856,48	107197,44
C128	¡frica	Burundi	C√°rnico	Offline	Alta	44031	204702174	44054	62	421,89	364,69	26157,18	22610,78
C1280	Europa	Kosovo	Cuidado personal	Offline	Alta	44804	998791825	44811	8756	205,7	56,67	740718,99	513600,21
C1281	Asia	North Korea	Snacks	Offline	Media	44391	998791825	44403	5470	437,2	97,44	1359487,8	868190,4
C1282	Asia	Bhutan	Ropa	Offline	Cr√≠tic	44660	998791825	44692	818	152,58	35,84	977291,04	320517,12
C1283	Europa	Switzerland	Material de oficina	Online	Alta	44265	998791825	44300	2304	437,2	524,96	1697053,26	1368045,76
C1284	¡frica	Libya	Snacks	Online	Baja	44092	998791825	44095	9464	651,21	97,44	819354,6	523252,8
C1285	Centroam√©rica y Carib	Honduras	Alimento infantil	Online	Alta	44654	998791825	44664	8867	668,27	159,42	2486937,76	1553069,64
C1286	¡frica	Benin	Dom√©stic	Offline	Media	44523	998791825	44561	9110	255,28	502,54	171745,39	129152,78
C1287	¡frica	Egypt	Ropa	Online	Alta	43981	998791825	43990	5824	437,2	35,84	927022,24	304030,72
C1288	Europa	Cyprus	Bebida	Online	Baja	44505	998791825	44515	6669	437,2	31,79	380454,1	254892,22
C1289	¡frica	Morocco	Bebida	Online	Media	44061	998791825	44075	6338	668,27	31,79	450442,85	301782,47
C129	¡frica	Liberia	Verduras	Online	Cr√≠tic	44392	204850232	44416	8367	154,06	90,93	1289020,02	760811,31
C1290	Europa	Estonia	Cereales	Offline	Media	43896	998791825	43904	1555	81,73	117,11	1145131,9	651951,37
C1291	Asia	South Korea	Cereales	Offline	Media	43837	998791825	43856	6075	9,33	117,11	1220829,5	695047,85
C1292	Asia	Vietnam	Cosm√©tico	Offline	Media	43858	998791825	43893	5683	651,21	263,33	1013866,8	610662,27
C1293	¡frica	Syria	Snacks	Offline	Cr√≠tic	44602	998791825	44634	3197	421,89	97,44	530062,92	338506,56
C1294	Europa	Luxembourg	Cosm√©tico	Offline	Baja	44770	998791825	44771	3466	152,58	263,33	81756,4	49242,71
C1295	Centroam√©rica y Carib	Cuba	Material de oficina	Online	Cr√≠tic	44778	998791825	44800	8369	109,28	524,96	178431,54	143839,04
C1296	Asia	Maldives	Dom√©stic	Online	Alta	44141	998791825	44176	1818	421,89	502,54	2395747,95	1801605,9
C1297	Asia	Taiwan	Alimento infantil	Online	Cr√≠tic	44091	998791825	44112	4756	437,2	159,42	1786704,72	1115780,58
C1298	Europa	Bosnia and Herzegovina	Cosm√©tico	Online	Alta	43916	998791825	43940	154	255,28	263,33	4121921,6	2482675,24
C1299	¡frica	Afghanistan	Cosm√©tico	Online	Alta	44618	998791825	44643	8020	109,28	263,33	2978643,6	1794067,29
C13	¡frica	Zambia	Bebida	Offline	Cr√≠tic	44322	113968408	44338	6281	47,45	31,79	298033,45	199672,99
C130	Asia	Turkmenistan	Verduras	Offline	Media	44755	206096923	44802	2992	154,06	90,93	460947,52	272062,56
C1300	Norteam√©ric	Canada	Dom√©stic	Offline	Baja	44213	998791825	44232	388	81,73	502,54	4764096,83	3582607,66
C1301	¡frica	Qatar	Cuidado personal	Online	Media	44518	998791825	44558	6326	205,7	56,67	439707,4	304884,6
C1302	Europa	Malta	Frutas	Offline	Alta	44367	998791825	44401	6933	9,33	6,92	80256,66	59525,84
C1303	¡frica	Bahrain	Material de oficina	Offline	Baja	44303	998791825	44340	339	81,73	524,96	562645,44	453565,44
C1304	¡frica	Zambia	C√°rnico	Offline	Cr√≠tic	43975	998791825	44020	6704	152,58	364,69	3486077,07	3013433,47
C1305	Asia	Bangladesh	Snacks	Offline	Media	44742	998791825	44788	3221	651,21	97,44	599486,82	382841,76
C1306	¡frica	Egypt	Ropa	Offline	Media	43937	998791825	43977	9115	152,58	35,84	330462,72	108380,16
C1307	Asia	Japan	C√°rnico	Online	Baja	44780	998791825	44794	639	651,21	364,69	3265428,6	2822700,6
C1308	Centroam√©rica y Carib	Jamaica	Cosm√©tico	Offline	Alta	44373	998791825	44393	6079	81,73	263,33	1005560	605659
C1309	¡frica	Namibia	Alimento infantil	Offline	Baja	44664	998791825	44711	754	154,06	159,42	2032028,8	1268983,2
C131	¡frica	Uganda	Dom√©stic	Online	Media	44424	207990348	44464	8628	668,27	502,54	5765833,56	4335915,12
C1310	Australia y Ocean√≠	Federated States of Micronesia	Ropa	Online	Cr√≠tic	44617	998791825	44666	2012	255,28	35,84	874786,4	286899,2
C1311	¡frica	Iran	Cuidado personal	Offline	Alta	43862	998791825	43877	4232	421,89	56,67	225002,69	156012,51
C1312	Asia	Malaysia	Cereales	Offline	Alta	44265	998791825	44266	3826	47,45	117,11	936346,4	533084,72
C1313	Asia	Tajikistan	Frutas	Online	Baja	44187	998791825	44187	4236	205,7	6,92	25965,39	19258,36
C1314	¡frica	Iran	Cuidado personal	Online	Cr√≠tic	44220	998791825	44238	936	47,45	56,67	723882,61	501926,19
C1315	Australia y Ocean√≠	Samoa 	Snacks	Offline	Media	44584	998791825	44633	6431	255,28	97,44	185384,7	118389,6
C1316	¡frica	Botswana	Material de oficina	Offline	Alta	44599	998791825	44648	5257	437,2	524,96	216852,93	174811,68
C1317	Europa	Austria	Snacks	Online	Alta	44256	998791825	44271	8981	152,58	97,44	566529,54	361794,72
C1318	¡frica	Syria	Material de oficina	Offline	Media	44737	998791825	44744	1201	109,28	524,96	581530,53	468789,28
C1319	¡frica	Senegal	Cuidado personal	Offline	Alta	44759	998791825	44780	2549	437,2	56,67	689801,2	478294,8
C132	¡frica	Lebanon	Alimento infantil	Online	Alta	43896	208001077	43914	1999	255,28	159,42	510304,72	318680,58
C1320	¡frica	Mauritius 	Verduras	Online	Alta	44231	998791825	44250	5684	421,89	90,93	763059,18	450376,29
C1321	¡frica	Cote d'Ivoire	Alimento infantil	Online	Media	44775	998791825	44824	300	47,45	159,42	1547252,08	966244,62
C1322	Centroam√©rica y Carib	Belize	C√°rnico	Online	Media	43982	998791825	44004	8119	152,58	364,69	3976735,14	3437567,94
C1323	¡frica	Morocco	Bebida	Online	Media	44291	998791825	44333	7898	437,2	31,79	462163	309634,6
C1324	Australia y Ocean√≠	Australia	Cereales	Online	Alta	44108	998791825	44127	421	205,7	117,11	766438,2	436351,86
C1325	¡frica	Senegal	Bebida	Offline	Alta	44600	998791825	44607	3506	421,89	31,79	243893	163400,6
C1326	Centroam√©rica y Carib	Antigua and Barbuda 	Alimento infantil	Online	Cr√≠tic	43945	998791825	43967	7002	154,06	159,42	2493575,04	1557214,56
C1327	Europa	Poland	Cosm√©tico	Online	Media	44124	998791825	44141	7790	154,06	263,33	186684,4	112441,91
C1328	Europa	Kosovo	Snacks	Offline	Alta	44133	998791825	44141	4779	9,33	97,44	299819,7	191469,6
C1329	Asia	Malaysia	Ropa	Online	Baja	44678	998791825	44678	3912	109,28	35,84	684420,64	224465,92
C133	Europa	Switzerland	Material de oficina	Online	Media	44336	208216083	44371	6861	651,21	524,96	4467951,81	3601750,56
C1330	Centroam√©rica y Carib	Guatemala	Cosm√©tico	Online	Alta	44528	998791825	44542	3164	421,89	263,33	3161830,4	1904402,56
C1331	Australia y Ocean√≠	Vanuatu	C√°rnico	Offline	Alta	44162	998791825	44167	7538	109,28	364,69	2452446,57	2119942,97
C1332	Centroam√©rica y Carib	Nicaragua	Bebida	Online	Media	44206	998791825	44249	4071	437,2	31,79	236395,9	158377,78
C1333	¡frica	Lesotho	Snacks	Offline	Cr√≠tic	43868	998791825	43904	6830	255,28	97,44	723534,36	462060,48
C1334	Asia	Turkmenistan	Cosm√©tico	Offline	Baja	44589	998791825	44595	1915	421,89	263,33	3116798,8	1877279,57
C1335	¡frica	Saudi Arabia	Cereales	Online	Media	44306	998791825	44320	2454	109,28	117,11	249308,4	141937,32
C1336	Asia	Japan	C√°rnico	Offline	Media	44231	998791825	44263	3610	205,7	364,69	3412246,32	2949612,72
C1337	Europa	Latvia	Verduras	Offline	Baja	44159	998791825	44180	7573	154,06	90,93	907259,34	535486,77
C1338	Norteam√©ric	Greenland	Verduras	Online	Cr√≠tic	44031	998791825	44037	8569	421,89	90,93	735328,38	434008,89
C1339	Centroam√©rica y Carib	Costa Rica	Frutas	Offline	Baja	44458	998791825	44459	7852	421,89	6,92	18053,55	13390,2
C134	¡frica	Kuwait	Verduras	Online	Alta	43923	208609616	43926	8998	154,06	90,93	1386231,88	818188,14
C1340	Asia	Japan	Ropa	Online	Cr√≠tic	44109	998791825	44142	8707	437,2	35,84	721029,44	236472,32
C1341	Europa	Cyprus	C√°rnico	Offline	Media	44409	998791825	44422	1454	255,28	364,69	2116622,13	1829649,73
C1342	¡frica	Pakistan	Ropa	Online	Cr√≠tic	44843	998791825	44866	8439	47,45	35,84	598526,56	196295,68
C1343	Europa	Monaco	Cosm√©tico	Offline	Media	44521	998791825	44547	9043	9,33	263,33	1441011,2	867935,68
C1344	Asia	China	Alimento infantil	Online	Media	44787	998791825	44790	4677	81,73	159,42	1486495,44	928302,66
C1345	Australia y Ocean√≠	New Zealand	C√°rnico	Offline	Cr√≠tic	44521	998791825	44542	3783	9,33	364,69	3138017,82	2712564,22
C1346	Centroam√©rica y Carib	Guatemala	Ropa	Offline	Media	44840	998791825	44852	6836	109,28	35,84	497442,56	163143,68
C1347	¡frica	Libya	Cereales	Online	Alta	44397	998791825	44442	1340	205,7	117,11	124654,2	70968,66
C1348	Europa	Liechtenstein	Verduras	Offline	Cr√≠tic	44078	998791825	44079	6830	668,27	90,93	165768,56	97840,68
C1349	¡frica	Democratic Republic of the Congo	C√°rnico	Offline	Alta	44397	998791825	44399	9876	154,06	364,69	3571298,85	3087100,85
C135	Asia	India	Ropa	Offline	Alta	44637	208744800	44665	1229	109,28	35,84	134305,12	44047,36
C1350	Asia	Mongolia	C√°rnico	Online	Cr√≠tic	43924	998791825	43957	9074	154,06	364,69	3084437,79	2666248,59
C1351	Europa	Bosnia and Herzegovina	Cosm√©tico	Online	Cr√≠tic	43987	998791825	44002	55	651,21	263,33	4013058,8	2417106,07
C1352	Centroam√©rica y Carib	Cuba	Alimento infantil	Online	Cr√≠tic	43973	998791825	44007	480	81,73	159,42	1957742,32	1222591,98
C1353	Asia	Bhutan	Bebida	Online	Alta	43938	998791825	43952	5042	421,89	31,79	161851,95	108435,69
C1354	Asia	Laos	Frutas	Online	Cr√≠tic	44084	998791825	44127	464	47,45	6,92	84585,78	62736,72
C1355	Asia	Turkmenistan	Cuidado personal	Offline	Media	44238	998791825	44284	501	651,21	56,67	353563,98	245154,42
C1356	Australia y Ocean√≠	Papua New Guinea	Frutas	Online	Alta	44375	998791825	44385	940	81,73	6,92	8536,95	6331,8
C1357	¡frica	Qatar	Ropa	Offline	Alta	44092	998791825	44107	4596	152,58	35,84	829216,64	271953,92
